Date,Time,Global_active_power,Global_reactive_power,Voltage,Global_intensity,Sub_metering_1,Sub_metering_2,Sub_metering_3,Datetime,Hour,Day,Month,Weekend,Season,Rolling_Mean,Moving_Average,Variance,Peak_Ratio
3/6/2007,18:43:00,0.436,0.0,231.78,2.0,0.0,0.0,0.0,2007-06-03 18:43:00,18,3,6,1,Monsoon,1.7030833333333335,1.7030833333333335,0.1152215579710854,0.2560062631501688
24/4/2008,10:23:00,0.246,0.0,238.68,1.0,0.0,0.0,1.0,2008-04-24 10:23:00,10,24,4,0,Summer,0.2983333333333338,0.2983333333333338,0.0046892753625918,0.824581005586591
28/1/2008,08:10:00,2.22,0.07,237.07,9.4,0.0,0.0,18.0,2008-01-28 08:10:00,8,28,1,0,Winter,2.172333333333334,2.172333333333334,0.0779386666668867,1.0219426116311183
28/7/2009,18:44:00,4.592,0.102,234.52,19.4,0.0,71.0,1.0,2009-07-28 18:44:00,18,28,7,0,Monsoon,1.6155000000000008,1.6155000000000008,2.3767086086961107,2.8424636335499827
19/2/2009,04:56:00,0.398,0.058,242.78,1.6,0.0,1.0,0.0,2009-02-19 04:56:00,4,19,2,0,Winter,0.4082500000000004,0.4082500000000004,0.0005041086958804,0.9748928352725036
23/9/2010,21:09:00,2.992,0.06,239.92,12.4,0.0,0.0,19.0,2010-09-23 21:09:00,21,23,9,0,Monsoon,1.6535000000000004,1.6535000000000004,0.9916992173915974,1.80949501058361
14/9/2010,02:38:00,0.292,0.172,241.58,1.4,0.0,1.0,0.0,2010-09-14 02:38:00,2,14,9,0,Monsoon,0.2840833333333339,0.2840833333333339,0.0026878188405927,1.0278674097975924
2/8/2009,03:12:00,0.302,0.252,240.34,1.6,0.0,1.0,1.0,2009-08-02 03:12:00,3,2,8,1,Monsoon,0.3978333333333341,0.3978333333333341,0.0491919710146451,0.7591118558860479
26/12/2007,17:49:00,3.524,0.566,237.17,15.0,0.0,2.0,17.0,2007-12-26 17:49:00,17,26,12,0,Winter,3.149916666666668,3.149916666666668,0.0609928623191311,1.1187597555490885
30/12/2006,16:15:00,4.686,0.562,240.02,19.6,0.0,37.0,17.0,2006-12-30 16:15:00,16,30,12,1,Winter,3.1525,3.1525,0.925941304347858,1.4864393338620143
25/3/2007,12:09:00,0.452,0.24,240.58,2.0,0.0,0.0,0.0,2007-03-25 12:09:00,12,25,3,1,Summer,0.3766666666666667,0.3766666666666667,0.024486144927514,1.2
10/2/2008,07:33:00,0.41,0.168,241.15,1.8,0.0,0.0,0.0,2008-02-10 07:33:00,7,10,2,1,Winter,0.2588333333333336,0.2588333333333336,0.002306405797334,1.5840309079201529
4/12/2008,01:24:00,0.368,0.07,243.73,1.6,0.0,0.0,0.0,2008-12-04 01:24:00,1,4,12,0,Winter,0.3240833333333338,0.3240833333333338,0.0023403405798093,1.1355104139881702
23/11/2008,19:59:00,4.796,0.224,233.64,20.4,0.0,3.0,17.0,2008-11-23 19:59:00,19,23,11,1,Autumn,3.4494166666666675,3.4494166666666675,0.5879914710151859,1.3903800159447246
10/8/2007,09:14:00,1.428,0.122,231.54,6.2,0.0,4.0,17.0,2007-08-10 09:14:00,9,10,8,0,Monsoon,2.449333333333333,2.449333333333333,1.7532419710147475,0.583015786608601
30/11/2007,10:28:00,1.61,0.072,243.94,6.6,0.0,0.0,18.0,2007-11-30 10:28:00,10,30,11,0,Autumn,1.8425,1.8425,0.0292258260870847,0.8738127544097694
21/11/2009,04:36:00,0.402,0.214,245.3,1.8,0.0,0.0,1.0,2009-11-21 04:36:00,4,21,11,1,Autumn,0.3206666666666672,0.3206666666666672,0.0032510144928655,1.253638253638251
9/4/2007,05:02:00,0.22,0.0,242.69,1.0,0.0,0.0,0.0,2007-04-09 05:02:00,5,9,4,0,Summer,0.3048333333333333,0.3048333333333333,0.0036194492754102,0.7217058501913614
25/9/2007,07:45:00,3.246,0.148,234.48,13.8,0.0,2.0,17.0,2007-09-25 07:45:00,7,25,9,0,Monsoon,2.759583333333333,2.759583333333333,0.5946271231886977,1.1762645326891137
24/3/2008,13:09:00,0.53,0.056,243.16,2.6,0.0,1.0,0.0,2008-03-24 13:09:00,13,24,3,0,Summer,0.8103333333333338,0.8103333333333338,0.1903911884059902,0.6540518305224184
7/4/2009,06:35:00,5.044,0.0,238.27,21.2,0.0,0.0,0.0,2009-04-07 06:35:00,6,7,4,0,Summer,0.7356666666666672,0.7356666666666672,1.500611014493135,6.8563661078386895
26/7/2010,17:16:00,0.162,0.0,240.68,0.6,0.0,0.0,1.0,2010-07-26 17:16:00,17,26,7,0,Monsoon,0.1986666666666672,0.1986666666666672,0.0015268405796569,0.815436241610736
7/8/2007,22:40:00,0.824,0.12,239.07,3.4,0.0,0.0,0.0,2007-08-07 22:40:00,22,7,8,0,Monsoon,0.7866666666666667,0.7866666666666667,0.0020955362319377,1.047457627118644
9/5/2007,15:23:00,2.328,0.0,233.39,9.8,0.0,34.0,0.0,2007-05-09 15:23:00,15,9,5,0,Summer,0.8765833333333334,0.8765833333333334,0.8206516449275714,2.6557657572012547
23/10/2010,15:46:00,2.484,0.35,245.57,10.8,12.0,2.0,19.0,2010-10-23 15:46:00,15,23,10,1,Autumn,2.471250000000001,2.471250000000001,0.6780639347831022,1.0051593323216992
14/2/2008,23:38:00,1.246,0.07,241.99,5.0,0.0,2.0,0.0,2008-02-14 23:38:00,23,14,2,0,Winter,0.667166666666667,0.667166666666667,0.0594768405799649,1.8675993005246057
8/7/2009,09:50:00,1.374,0.138,241.34,5.6,0.0,1.0,18.0,2009-07-08 09:50:00,9,8,7,0,Monsoon,1.4092500000000008,1.4092500000000008,0.000484108696051,0.9749866950505583
7/6/2007,21:38:00,0.418,0.0,236.09,1.8,1.0,0.0,0.0,2007-06-07 21:38:00,21,7,6,0,Monsoon,0.7640833333333332,0.7640833333333332,0.077621731883995,0.5470607481731923
28/5/2008,21:12:00,2.474,0.178,240.06,10.6,0.0,0.0,19.0,2008-05-28 21:12:00,21,28,5,0,Summer,1.017166666666667,1.017166666666667,0.266681014493062,2.432246436178928
24/1/2007,18:43:00,2.272,0.092,233.75,9.8,0.0,0.0,0.0,2007-01-24 18:43:00,18,24,1,0,Winter,2.0624166666666666,2.0624166666666666,0.052599644927589,1.1016202674855549
8/5/2008,23:39:00,2.206,0.21,242.51,9.0,0.0,0.0,19.0,2008-05-08 23:39:00,23,8,5,0,Summer,2.2422500000000007,2.2422500000000007,0.0212641086960582,0.983833203255658
12/11/2008,15:12:00,0.61,0.248,241.27,2.6,0.0,1.0,0.0,2008-11-12 15:12:00,15,12,11,0,Autumn,1.131833333333334,1.131833333333334,0.3658378840582886,0.5389486084523631
6/9/2008,16:35:00,1.444,0.0,239.48,6.0,0.0,2.0,18.0,2008-09-06 16:35:00,16,6,9,1,Monsoon,1.3770000000000004,1.3770000000000004,0.0041763478264015,1.0486564996368914
16/12/2009,14:09:00,0.392,0.066,248.3,1.6,0.0,0.0,0.0,2009-12-16 14:09:00,14,16,12,0,Winter,0.4530833333333339,0.4530833333333339,0.0026152971016349,0.8651830053338226
11/8/2010,00:00:00,0.158,0.0,242.49,0.6,0.0,0.0,1.0,2010-08-11 00:00:00,0,11,8,0,Monsoon,0.2290000000000005,0.2290000000000005,0.0073060869564736,0.6899563318777276
31/10/2008,11:05:00,0.538,0.0,243.32,2.4,0.0,0.0,0.0,2008-10-31 11:05:00,11,31,10,0,Autumn,0.6051666666666672,0.6051666666666672,0.0160100579712237,0.8890112916551907
5/1/2008,16:01:00,1.654,0.192,239.0,7.0,0.0,0.0,18.0,2008-01-05 16:01:00,16,5,1,1,Winter,1.5446666666666669,1.5446666666666669,0.0055800579711711,1.0707811825636595
8/2/2008,17:07:00,0.502,0.09,240.03,2.2,0.0,0.0,0.0,2008-02-08 17:07:00,17,8,2,0,Winter,0.4273333333333336,0.4273333333333336,0.0019477101451503,1.1747269890795624
24/7/2007,02:46:00,0.112,0.0,235.49,0.6,0.0,0.0,0.0,2007-07-24 02:46:00,2,24,7,0,Monsoon,0.6173333333333334,0.6173333333333334,0.2461282318840759,0.1814254859611231
4/12/2007,20:41:00,2.616,0.184,239.7,11.0,0.0,0.0,0.0,2007-12-04 20:41:00,20,4,12,0,Winter,2.7445833333333334,2.7445833333333334,0.1622610362321493,0.9531501442234704
20/1/2010,22:56:00,1.902,0.164,242.48,7.8,1.0,0.0,19.0,2010-01-20 22:56:00,22,20,1,0,Winter,2.263083333333334,2.263083333333334,0.0405151231889454,0.8404462937732443
16/3/2008,20:53:00,2.702,0.18,238.18,11.4,1.0,1.0,17.0,2008-03-16 20:53:00,20,16,3,1,Summer,4.076250000000001,4.076250000000001,1.8480122826091037,0.6628641521005825
6/4/2008,06:11:00,0.376,0.114,243.82,1.6,0.0,0.0,1.0,2008-04-06 06:11:00,6,6,4,1,Summer,0.296916666666667,0.296916666666667,0.002140166666856,1.2663485826550642
19/8/2008,00:46:00,0.16,0.126,242.37,0.8,0.0,0.0,1.0,2008-08-19 00:46:00,0,19,8,0,Monsoon,0.094166666666667,0.094166666666667,0.0008295362320432,1.6991150442477811
16/9/2008,23:41:00,0.334,0.252,244.61,1.6,0.0,0.0,1.0,2008-09-16 23:41:00,23,16,9,0,Monsoon,0.2182500000000003,0.2182500000000003,0.0071768043480974,1.530355097365404
18/2/2009,16:09:00,0.292,0.05,244.21,1.4,0.0,0.0,0.0,2009-02-18 16:09:00,16,18,2,0,Winter,0.2379166666666671,0.2379166666666671,0.0020311231886033,1.2273204903677737
22/12/2006,10:22:00,1.332,0.092,238.38,5.6,0.0,0.0,17.0,2006-12-22 10:22:00,10,22,12,0,Winter,1.3324166666666668,1.3324166666666668,0.0010546014492379,0.9996872850084432
17/8/2010,13:26:00,0.254,0.094,241.63,1.2,0.0,0.0,0.0,2010-08-17 13:26:00,13,17,8,0,Monsoon,0.5075833333333339,0.5075833333333339,0.492558949275381,0.5004104416351989
1/9/2007,11:46:00,0.576,0.294,237.14,2.6,0.0,0.0,0.0,2007-09-01 11:46:00,11,1,9,1,Monsoon,0.5825833333333332,0.5825833333333332,0.000698949275395,0.9886997568302104
13/1/2009,01:44:00,0.334,0.074,245.16,1.4,0.0,1.0,0.0,2009-01-13 01:44:00,1,13,1,0,Winter,0.3367500000000005,0.3367500000000005,2.532608689319369e-05,0.9918337045285808
6/2/2007,01:19:00,1.486,0.224,241.84,6.2,0.0,1.0,18.0,2007-02-06 01:19:00,1,6,2,0,Winter,1.4029166666666664,1.4029166666666664,0.0071398188405923,1.0592218592218594
14/10/2008,10:48:00,2.764,0.382,235.95,11.8,0.0,1.0,18.0,2008-10-14 10:48:00,10,14,10,0,Autumn,2.3656666666666677,2.3656666666666677,0.5841438840584469,1.1683810060588975
1/6/2009,17:11:00,0.438,0.218,242.47,2.2,0.0,0.0,1.0,2009-06-01 17:11:00,17,1,6,0,Monsoon,1.2542500000000003,1.2542500000000003,0.144507934782943,0.3492126768985448
19/8/2009,23:25:00,0.248,0.118,242.71,1.2,0.0,2.0,1.0,2009-08-19 23:25:00,23,19,8,0,Monsoon,0.2181666666666674,0.2181666666666674,0.0041881449275905,1.1367456073338384
20/12/2006,00:16:00,0.408,0.154,245.61,1.8,0.0,0.0,0.0,2006-12-20 00:16:00,0,20,12,0,Winter,0.7186666666666666,0.7186666666666666,0.0772124057970756,0.5677179962894249
11/5/2010,16:19:00,0.868,0.128,243.13,3.6,0.0,0.0,1.0,2010-05-11 16:19:00,16,11,5,0,Summer,0.576083333333334,0.576083333333334,0.0440366884059525,1.5067264573991015
27/12/2007,10:55:00,2.552,0.0,241.88,10.4,0.0,0.0,18.0,2007-12-27 10:55:00,10,27,12,0,Winter,2.611,2.611,0.0437446956524023,0.977403293757181
17/10/2009,07:31:00,2.46,0.05,239.7,10.2,0.0,0.0,18.0,2009-10-17 07:31:00,7,17,10,1,Autumn,2.500416666666668,2.500416666666668,0.2740789492760521,0.9838360273287782
9/6/2007,21:06:00,1.438,0.218,241.93,6.0,0.0,0.0,18.0,2007-06-09 21:06:00,21,9,6,1,Monsoon,1.3981666666666666,1.3981666666666666,0.0024420579710893,1.028489688878293
13/3/2009,16:13:00,2.536,0.0,242.39,10.4,39.0,0.0,0.0,2009-03-13 16:13:00,16,13,3,0,Summer,1.7414166666666675,1.7414166666666675,2.1291365144932697,1.456285591233191
1/9/2009,10:01:00,0.212,0.0,241.12,1.0,0.0,0.0,1.0,2009-09-01 10:01:00,10,1,9,0,Monsoon,0.5608333333333342,0.5608333333333342,0.045698057971136,0.3780089153046057
5/11/2008,21:59:00,4.828,0.288,234.46,20.6,0.0,29.0,17.0,2008-11-05 21:59:00,21,5,11,0,Autumn,4.631083333333334,4.631083333333334,0.2066205144935308,1.0425206485163658
20/2/2007,14:59:00,0.29,0.0,243.37,1.2,0.0,0.0,0.0,2007-02-20 14:59:00,14,20,2,0,Winter,1.6282500000000002,1.6282500000000002,1.220874891304322,0.1781053278059265
1/8/2009,16:25:00,0.144,0.0,241.33,0.6,0.0,0.0,1.0,2009-08-01 16:25:00,16,1,8,1,Monsoon,0.1436666666666674,0.1436666666666674,8.579710231031793e-06,1.0023201856148436
30/10/2008,10:28:00,0.78,0.068,240.51,3.2,0.0,0.0,0.0,2008-10-30 10:28:00,10,30,10,0,Autumn,0.7092500000000005,0.7092500000000005,0.0020719347828354,1.0997532604864286
2/2/2007,03:28:00,0.414,0.268,245.49,2.0,0.0,0.0,0.0,2007-02-02 03:28:00,3,2,2,0,Winter,0.2931666666666666,0.2931666666666666,0.002489710144832,1.412166003411029
25/11/2009,01:25:00,0.256,0.0,240.48,1.0,0.0,0.0,0.0,2009-11-25 01:25:00,1,25,11,0,Autumn,0.3856666666666672,0.3856666666666672,0.0042485797103055,0.6637856525496965
4/8/2007,06:28:00,0.172,0.1,237.72,0.8,0.0,0.0,0.0,2007-08-04 06:28:00,6,4,8,1,Monsoon,0.1630833333333333,0.1630833333333333,0.0014062536231567,1.0546755237608585
9/1/2007,16:41:00,1.78,0.224,238.42,7.4,0.0,0.0,17.0,2007-01-09 16:41:00,16,9,1,0,Winter,1.3995833333333334,1.3995833333333334,0.0115039927535998,1.2718070854420958
11/11/2008,22:23:00,2.4,0.09,240.87,9.8,0.0,0.0,17.0,2008-11-11 22:23:00,22,11,11,0,Autumn,3.3448333333333338,3.3448333333333338,1.0533669275368625,0.7175245403358412
16/9/2008,01:40:00,0.36,0.206,242.93,1.8,0.0,0.0,1.0,2008-09-16 01:40:00,1,16,9,0,Monsoon,0.2195833333333337,0.2195833333333337,0.0031624275365298,1.6394686907020843
12/2/2009,00:52:00,0.24,0.0,244.96,1.0,0.0,0.0,0.0,2009-02-12 00:52:00,0,12,2,0,Winter,0.3372500000000004,0.3372500000000004,0.001789152174098,0.7116382505559664
3/7/2007,19:48:00,0.452,0.088,241.61,1.8,0.0,0.0,0.0,2007-07-03 19:48:00,19,3,7,0,Monsoon,0.6004166666666667,0.6004166666666667,0.0083387753622999,0.7528105482303955
23/11/2007,02:28:00,0.324,0.108,244.69,1.4,0.0,0.0,0.0,2007-11-23 02:28:00,2,23,11,0,Autumn,0.2988333333333333,0.2988333333333333,0.0012177101450282,1.0842163970998326
3/8/2010,20:12:00,1.066,0.338,241.23,4.6,0.0,0.0,13.0,2010-08-03 20:12:00,20,3,8,0,Monsoon,0.4332500000000005,0.4332500000000005,0.0751790652173865,2.4604731679169043
8/7/2009,00:08:00,0.4,0.25,242.51,2.0,0.0,2.0,0.0,2009-07-08 00:08:00,0,8,7,0,Monsoon,0.3358333333333341,0.3358333333333341,0.002359971014644,1.191066997518608
24/4/2008,02:48:00,0.346,0.11,240.16,1.4,0.0,0.0,1.0,2008-04-24 02:48:00,2,24,4,0,Summer,0.2981666666666671,0.2981666666666671,0.0031464057973747,1.1604248183342631
1/1/2007,06:18:00,2.392,0.0,241.32,9.8,0.0,0.0,0.0,2007-01-01 06:18:00,6,1,1,0,Winter,2.4618333333333333,2.4618333333333333,0.0057738840579884,0.971633606390901
15/9/2009,22:47:00,1.838,0.29,243.86,7.6,0.0,1.0,1.0,2009-09-15 22:47:00,22,15,9,0,Monsoon,1.3008333333333342,1.3008333333333342,0.1574890144930476,1.4129404228058928
18/11/2010,15:36:00,0.338,0.072,242.98,1.4,0.0,0.0,0.0,2010-11-18 15:36:00,15,18,11,0,Autumn,0.3193333333333339,0.3193333333333339,0.0022381449274648,1.058455114822545
25/6/2010,09:03:00,2.676,0.87,234.03,12.4,0.0,0.0,26.0,2010-06-25 09:03:00,9,25,6,0,Monsoon,1.5857500000000009,1.5857500000000009,0.2230491521741602,1.687529560145041
26/11/2008,15:21:00,0.294,0.06,242.98,1.2,0.0,2.0,0.0,2008-11-26 15:21:00,15,26,11,0,Autumn,0.2636666666666671,0.2636666666666671,0.0013393623189309,1.1150442477876088
14/5/2007,05:29:00,0.202,0.0,237.46,1.0,0.0,0.0,0.0,2007-05-14 05:29:00,5,14,5,0,Summer,0.2730833333333333,0.2730833333333333,0.0056859057970726,0.7397009459871834
12/12/2009,06:47:00,0.524,0.24,244.85,2.2,0.0,0.0,1.0,2009-12-12 06:47:00,6,12,12,1,Winter,0.6827500000000005,0.6827500000000005,0.1931832391307117,0.7674844379348219
3/12/2009,11:23:00,1.38,0.0,243.38,5.6,0.0,0.0,18.0,2009-12-03 11:23:00,11,3,12,0,Winter,1.482666666666667,1.482666666666667,0.0032148405801255,0.9307553956834528
13/1/2008,13:09:00,0.45,0.054,241.66,2.0,1.0,0.0,0.0,2008-01-13 13:09:00,13,13,1,1,Winter,1.4200000000000002,1.4200000000000002,0.980504695652324,0.3169014084507042
16/7/2009,22:39:00,0.286,0.212,243.79,1.4,0.0,1.0,1.0,2009-07-16 22:39:00,22,16,7,0,Monsoon,0.2827500000000008,0.2827500000000008,0.0012649782609933,1.0114942528735604
28/2/2008,14:07:00,0.214,0.0,241.6,0.8,0.0,0.0,0.0,2008-02-28 14:07:00,14,28,2,0,Winter,0.2327500000000003,0.2327500000000003,0.0011213260872653,0.919441460794843
10/9/2009,16:52:00,0.136,0.0,243.19,0.6,0.0,0.0,0.0,2009-09-10 16:52:00,16,10,9,0,Monsoon,0.2364166666666674,0.2364166666666674,0.0048987753623741,0.5752555516390534
8/5/2007,23:01:00,2.124,0.242,236.19,9.0,0.0,2.0,17.0,2007-05-08 23:01:00,23,8,5,0,Summer,1.7824166666666663,1.7824166666666663,0.1871314710145941,1.1916405629061668
19/6/2010,04:14:00,0.388,0.244,244.19,1.8,0.0,0.0,1.0,2010-06-19 04:14:00,4,19,6,1,Monsoon,0.2815000000000004,0.2815000000000004,0.0035868695652057,1.378330373001774
15/9/2009,03:16:00,0.262,0.098,243.88,1.2,0.0,0.0,1.0,2009-09-15 03:16:00,3,15,9,0,Monsoon,0.2536666666666675,0.2536666666666675,0.0015984927536328,1.0328515111695105
29/10/2007,00:45:00,0.334,0.124,242.52,1.6,0.0,0.0,0.0,2007-10-29 00:45:00,0,29,10,0,Autumn,1.2374166666666666,1.2374166666666666,0.0765792971015836,0.2699171661391339
30/4/2009,21:48:00,1.422,0.22,242.34,5.8,0.0,0.0,1.0,2009-04-30 21:48:00,21,30,4,0,Summer,2.0264166666666674,2.0264166666666674,0.1986535579715137,0.7017312990911705
9/2/2008,06:55:00,0.318,0.11,244.04,1.4,0.0,0.0,0.0,2008-02-09 06:55:00,6,9,2,1,Winter,0.2715833333333337,0.2715833333333337,0.0026260797103733,1.1709113224915604
25/6/2009,05:22:00,0.236,0.106,242.61,1.0,0.0,0.0,1.0,2009-06-25 05:22:00,5,25,6,0,Monsoon,0.3831666666666674,0.3831666666666674,0.0866017101450743,0.6159199652022607
25/12/2008,04:52:00,0.21,0.052,245.18,0.8,0.0,0.0,0.0,2008-12-25 04:52:00,4,25,12,0,Winter,0.3409166666666671,0.3409166666666671,0.0073826014492852,0.615986311415301
29/6/2008,06:48:00,0.294,0.188,240.87,1.6,0.0,1.0,0.0,2008-06-29 06:48:00,6,29,6,1,Monsoon,0.3725833333333337,0.3725833333333337,0.0663775579712448,0.7890852158353826
13/3/2009,21:56:00,1.964,0.05,240.69,8.0,0.0,0.0,18.0,2009-03-13 21:56:00,21,13,3,0,Summer,1.9954166666666675,1.9954166666666675,0.0562996449280909,0.9842555857172685
13/3/2007,19:15:00,3.864,0.0,235.21,16.4,36.0,1.0,0.0,2007-03-13 19:15:00,19,13,3,0,Summer,3.471833333333333,3.471833333333333,2.953184666666845,1.1129566511449285
9/1/2010,23:29:00,2.05,0.288,245.4,8.4,0.0,0.0,19.0,2010-01-09 23:29:00,23,9,1,1,Winter,2.0242500000000003,2.0242500000000003,0.000822021739657,1.0127207607755957
24/7/2007,14:26:00,0.194,0.086,235.52,0.8,0.0,0.0,0.0,2007-07-24 14:26:00,14,24,7,0,Monsoon,0.2138333333333333,0.2138333333333333,0.0040747536231501,0.9072486360093532
2/10/2009,06:57:00,2.216,0.0,241.84,9.0,0.0,0.0,19.0,2009-10-02 06:57:00,6,2,10,0,Autumn,2.249666666666668,2.249666666666668,0.2299428405803045,0.9850348199733292
14/9/2008,08:00:00,0.18,0.0,241.19,0.8,0.0,0.0,1.0,2008-09-14 08:00:00,8,14,9,1,Monsoon,0.317166666666667,0.317166666666667,0.0630942318843136,0.5675249605885437
23/10/2010,10:16:00,0.492,0.078,243.73,2.2,0.0,0.0,1.0,2010-10-23 10:16:00,10,23,10,1,Autumn,0.4830000000000006,0.4830000000000006,0.0028142608695472,1.0186335403726696
23/8/2008,05:02:00,0.246,0.256,241.06,1.4,0.0,0.0,1.0,2008-08-23 05:02:00,5,23,8,1,Monsoon,0.165416666666667,0.165416666666667,0.0051577318842243,1.4871536523929436
25/6/2010,04:11:00,0.228,0.094,239.26,1.0,0.0,1.0,1.0,2010-06-25 04:11:00,4,25,6,0,Monsoon,0.3555000000000005,0.3555000000000005,0.005100260869515,0.6413502109704632
12/9/2007,18:03:00,0.122,0.0,240.93,0.6,0.0,0.0,0.0,2007-09-12 18:03:00,18,12,9,0,Monsoon,1.7034166666666668,1.7034166666666668,0.6569601666668133,0.0716207621936304
28/10/2007,01:40:00,0.574,0.074,241.37,2.4,0.0,0.0,0.0,2007-10-28 01:40:00,1,28,10,1,Autumn,0.4028333333333334,0.4028333333333334,0.0397359710145285,1.424906909391808
15/4/2007,02:50:00,0.394,0.238,240.87,1.8,0.0,2.0,0.0,2007-04-15 02:50:00,2,15,4,1,Summer,0.3139166666666667,0.3139166666666667,0.0016266014493315,1.255110167241837
11/2/2008,19:31:00,2.802,0.056,237.24,11.8,0.0,0.0,17.0,2008-02-11 19:31:00,19,11,2,0,Winter,2.615166666666667,2.615166666666667,0.0110312753625815,1.071442228028806
2/9/2009,23:36:00,0.348,0.08,244.67,1.6,0.0,0.0,1.0,2009-09-02 23:36:00,23,2,9,0,Monsoon,0.3489166666666675,0.3489166666666675,0.0013961666667271,0.9973728206352972
20/9/2008,12:38:00,1.456,0.0,239.52,6.0,0.0,0.0,18.0,2008-09-20 12:38:00,12,20,9,1,Monsoon,1.7650833333333338,1.7650833333333338,0.0777269492757753,0.824890231811529
2/2/2007,17:19:00,0.266,0.0,241.64,1.2,0.0,0.0,0.0,2007-02-02 17:19:00,17,2,2,0,Winter,0.30975,0.30975,0.0026227173912068,0.8587570621468926
12/11/2009,03:51:00,0.306,0.104,246.81,1.2,0.0,2.0,1.0,2009-11-12 03:51:00,3,12,11,0,Autumn,0.4840833333333339,0.4840833333333339,0.045853384058149,0.6321225684283002
21/2/2008,06:35:00,1.962,0.192,240.95,8.0,0.0,0.0,18.0,2008-02-21 06:35:00,6,21,2,0,Winter,0.8523333333333336,0.8523333333333336,0.6008412753625831,2.30191630817364
22/7/2007,16:16:00,0.268,0.102,236.62,1.2,0.0,0.0,0.0,2007-07-22 16:16:00,16,22,7,1,Monsoon,0.2893333333333333,0.2893333333333333,0.0031501449275022,0.926267281105991
10/3/2008,15:39:00,2.178,0.096,243.85,10.6,0.0,0.0,0.0,2008-03-10 15:39:00,15,10,3,0,Summer,0.3700000000000004,0.3700000000000004,0.1507346086958519,5.88648648648648
17/10/2009,23:59:00,1.934,0.06,241.66,8.0,0.0,0.0,19.0,2009-10-17 23:59:00,23,17,10,1,Autumn,2.389416666666667,2.389416666666667,0.0944450362325464,0.8094025738499633
5/9/2008,08:59:00,1.334,0.112,241.02,5.4,0.0,0.0,19.0,2008-09-05 08:59:00,8,5,9,0,Monsoon,1.2263333333333335,1.2263333333333335,0.000558840580009,1.0877955966295183
31/7/2010,14:29:00,0.26,0.114,239.18,1.2,0.0,0.0,1.0,2010-07-31 14:29:00,14,31,7,1,Monsoon,0.3451666666666672,0.3451666666666672,0.0764931884057703,0.753259295026556
1/5/2009,10:56:00,0.372,0.0,241.6,1.6,0.0,0.0,1.0,2009-05-01 10:56:00,10,1,5,0,Summer,0.4155000000000006,0.4155000000000006,0.0014790434784705,0.8953068592057749
1/6/2008,13:53:00,0.18,0.0,243.45,0.8,0.0,0.0,0.0,2008-06-01 13:53:00,13,1,6,1,Monsoon,0.3919166666666671,0.3919166666666671,0.0732137318843265,0.4592813098022533
7/10/2010,13:22:00,1.514,0.072,241.57,6.2,0.0,0.0,18.0,2010-10-07 13:22:00,13,7,10,0,Autumn,2.019333333333334,2.019333333333334,0.1227717101452862,0.7497523935292174
6/10/2010,00:38:00,0.782,0.0,240.66,3.2,0.0,0.0,0.0,2010-10-06 00:38:00,0,6,10,0,Autumn,0.8162500000000006,0.8162500000000006,0.0011183695653427,0.9580398162327712
9/12/2008,19:26:00,1.756,0.1,238.52,7.4,0.0,0.0,0.0,2008-12-09 19:26:00,19,9,12,0,Winter,1.6562500000000009,1.6562500000000009,0.0128310652176928,1.0602264150943392
18/12/2006,00:25:00,0.372,0.236,243.92,1.8,0.0,0.0,0.0,2006-12-18 00:25:00,0,18,12,0,Winter,0.2879166666666666,0.2879166666666666,0.0034780797101226,1.292040520984081
10/9/2009,14:21:00,0.232,0.112,241.91,1.0,0.0,0.0,1.0,2009-09-10 14:21:00,14,10,9,0,Monsoon,0.3235833333333341,0.3235833333333341,0.0688702536232683,0.7169714138552647
22/8/2009,01:56:00,1.03,0.358,238.97,4.6,0.0,0.0,12.0,2009-08-22 01:56:00,1,22,8,1,Monsoon,0.3390833333333341,0.3390833333333341,0.082695644927614,3.0376013762595164
14/2/2009,06:52:00,5.01,0.058,240.09,20.8,0.0,0.0,0.0,2009-02-14 06:52:00,6,14,2,1,Winter,0.8458333333333338,0.8458333333333338,2.3537505797104203,5.923152709359603
7/4/2010,02:36:00,1.336,0.0,241.04,5.4,0.0,0.0,18.0,2010-04-07 02:36:00,2,7,4,0,Summer,0.7847500000000007,0.7847500000000007,0.2987592391306153,1.7024530105129008
30/8/2007,01:37:00,0.132,0.0,242.75,0.8,0.0,0.0,0.0,2007-08-30 01:37:00,1,30,8,0,Monsoon,0.1800833333333333,0.1800833333333333,0.0022210362318549,0.7329939842665433
17/11/2007,17:39:00,1.896,0.15,237.05,8.0,0.0,0.0,17.0,2007-11-17 17:39:00,17,17,11,1,Autumn,1.8751666666666669,1.8751666666666669,0.0435199710148255,1.0111101235445736
19/5/2007,22:20:00,1.37,0.094,233.07,5.8,0.0,0.0,0.0,2007-05-19 22:20:00,22,19,5,1,Summer,1.1166666666666667,1.1166666666666667,0.3246753623188629,1.2268656716417912
10/12/2007,17:26:00,1.25,0.148,238.75,5.2,0.0,1.0,0.0,2007-12-10 17:26:00,17,10,12,0,Winter,0.8890833333333336,0.8890833333333336,0.3511408623189126,1.4059424500890427
2/2/2009,16:30:00,0.516,0.122,249.24,2.2,0.0,0.0,0.0,2009-02-02 16:30:00,16,2,2,0,Winter,0.6507500000000004,0.6507500000000004,0.0030855000001518,0.7929312331924698
